date,order_book_id,open,high,low,close,volume,total_turnover,alpha001,alpha002,alpha003,alpha004,alpha005,alpha006,alpha007,alpha009,alpha010,alpha011,alpha012,alpha013,alpha015,alpha016,alpha017,alpha018,alpha020,alpha021,alpha022,alpha023,alpha024,alpha026,alpha027,alpha028,alpha030,alpha031,alpha032,alpha033,alpha034,alpha037,alpha038,alpha040,alpha041,alpha042,alpha043,alpha044,alpha045,alpha046,alpha047,alpha048,alpha049,alpha050,alpha051,alpha053,alpha054,alpha055,alpha057,alpha058,alpha059,alpha060,alpha061,alpha062,alpha063,alpha064,alpha065,alpha066,alpha067,alpha068,alpha069,alpha070,alpha073,alpha074,alpha075,alpha076,alpha077,alpha078,alpha079,alpha080,alpha081,alpha082,alpha083,alpha086,alpha087,alpha089,alpha090,alpha091,alpha092,alpha093,alpha095,alpha098,alpha099,alpha100,alpha101,y
2019/6/24,CI005008.INDX,5837.152,5891.893,5816.043,5884.8608,870672900,8575718000,0.850197294,-0.202719783,-0.108589141,-9,-0.446662528,0.003079208,-24,-41.4037,41.4037,0.754346037,41.4037,-0.983370913,-2.436092342,-0.961950395,-0.262010851,-0.451521984,-0.094156772,-1,-0.015538808,-53.998,-185.5811,-0.954785924,1,-3.01E-06,0.018007838,1.338513091,0.00879928,0.584177928,0.29766263,1.336760761,-0.670088193,-0.352842883,5755.34986,0.855729167,84,-0.914175686,0.352684831,-1,0.512507179,0.001548399,-41.4037,-0.791512915,-41.4037,0.076195859,-0.871102459,-0.822550353,-6189.57513,-1,-2,-0.000494824,FALSE,-1,-0.23395634,-1,-1,-6.298983625,-0.921349456,0,-0.446250069,-0.650624588,-3,-1,FALSE,-1,0.064500942,0.355768063,FALSE,-0.348605034,0,-0.884365281,-291309.7553,0,-8,-3,-0.850197294,-4.958820777,5,9.813259285,TRUE,-0.244022504,-1,-0.000758606,0.628980501,0.024743219
2019/6/25,CI005008.INDX,5885.027,5886.094,5744.684,5812.6203,815422600,7741145000,0.623308906,-0.405190002,-0.507489909,-7,-0.427707502,-0.470115551,-1,72.2405,72.2405,0.166432441,-72.2405,-0.855411499,-1.546734234,-0.619503946,-0.033016818,-0.087373168,-0.281846536,1,0.301569122,-2.309,4.8605,-0.954785924,1,3.07E-07,0.089468839,1.769459901,0.008845828,0.894988739,0.820332301,1.696180444,-0.098086046,-0.408175213,5720.025011,0.959651036,55,-0.319290423,-0.411328367,1,1.884695255,-0.002872124,1,-0.791512915,1,-9.11720844,-0.511098134,-0.775563383,-6558.87827,-1,-1,0.000127138,FALSE,0,-0.117789883,-1,-1,-6.245906268,-0.523114483,0,-0.199139124,-0.14531118,-7,-1,FALSE,-1,0.166195857,0.461014452,FALSE,-0.348605034,0,-0.91320328,-88935.18484,0,-11,1,-0.086480461,-4.931679925,4,9.961945032,TRUE,-0.294889827,-1,-0.000205752,-0.512030182,0.047619522
2019/6/26,CI005008.INDX,5786.294,5855.082,5764.725,5829.7708,668467700,5970210000,0.478438557,-0.088052735,-0.563917186,-7,-0.42333689,-0.557488511,-1,-17.1505,-17.1505,0.031509054,17.1505,-0.694475761,-1.527871622,-0.585400225,-0.064500412,-0.441375423,-0.034795851,1,0.342944307,36.811,13.6863,-0.868599036,1,-1.92E-06,0.08809076,-0.188755267,0.008778524,0.594031532,0.41875528,1.358942624,-0.580911828,-0.426783314,5720.415971,0.930005426,24,-0.242185678,0.412661898,-1,1.222439464,0.000640709,-17.1505,-0.807195572,-17.1505,-0.160023787,-0.693429853,-0.545175848,-7117.657254,-3,-3,-0.000493789,FALSE,-1,0.039931511,0,0,-4.110107284,-0.397965522,0,-0.260593649,-0.091805125,-10,-1,FALSE,-1,0.344632768,0.156315509,FALSE,-0.495323694,-1,-0.794458581,-134104.6198,0,-12,1,-0.123316521,-4.653720168,4,10.1991342,TRUE,-0.188232536,-1,-0.000511449,0.481161602,0.03289637
2019/6/27,CI005008.INDX,5840.961,5901.576,5837.346,5894.5341,711270300,7165346000,0.850197294,-0.342405771,-0.504851466,-9,-0.449682139,-0.493919025,-1,-64.7633,-64.7633,0.118683382,-64.7633,-0.122040586,-1.582488739,-0.570180383,-0.20702353,-0.416572717,-0.305861458,1,0.363226656,-15.482,-9.6733,-0.868599036,1,-2.44E-06,0.08447808,-0.256405471,0.008760981,0.567849099,0.208110391,1.319037041,-0.638306596,-0.39430701,5768.633014,0.845318158,7,-0.289177327,-0.373697044,-1,0.86672159,0.002355296,-64.7633,-0.807195572,-64.7633,-9.615256281,-0.850632273,-0.290126493,-6535.874534,-4,-4,-0.000451718,FALSE,-1,0.019288116,-1,-1,-2.178147939,-0.920706224,0,-0.108923642,-0.981132075,-9,-1,FALSE,-1,0.266949153,0.149962749,FALSE,-0.020865102,0,-0.849872774,-292759.4973,0,-14,-5,-0.614552735,-2.64810482,3,10.303207,TRUE,-0.352086263,-1,-0.000610959,0.834069219,0.024455571
2019/6/28,CI005008.INDX,5906.162,5936.004,5860.399,5904.3742,913721600,9273501000,0.850197294,0.186152873,-0.567233385,-9,-0.465117027,-0.555412433,-35,-9.8401,-9.8401,0.776983796,-9.8401,-0.80524239,-2.325731982,-0.78692221,-0.245852959,-0.224351747,-0.669823539,-1,0.13862628,-80.922,-91.7539,-0.766964989,1,-6.53E-07,0.017430432,-0.504491524,0.008746598,0.738175676,0.462968178,1.522067637,-0.244166068,-0.456953887,5796.58882,0.832304527,34,-0.723752026,-0.20879269,-1,0.898782053,0.000181954,-9.8401,-0.835793358,-9.8401,-0.576200498,-0.582525192,-0.230637678,-6207.243243,-6,-6,-0.000290707,FALSE,0,0.025365722,-1,-1,-6.222755505,-0.945742451,0,-0.454530806,-0.722331738,-6,-1,FALSE,-1,0.172787194,0.134193677,FALSE,-0.838923337,-1,-0.900197908,-216174.0465,0,-14,-9,-0.850197294,-0.800655124,2,10.00778761,TRUE,-0.495311767,-1,-0.000655154,-0.023646271,0.026434537
2019/7/1,CI005008.INDX,6004.02,6033.045,5959.034,6030.4712,1095563400,11647650000,0.850197294,-0.03442853,-0.610604066,-9,-0.511216445,-0.619475001,-36,-126.097,126.097,0.842943817,-126.097,-0.967869222,-2.247747748,-0.968714769,-0.668209998,-0.332863585,-0.932213257,-1,-0.030158004,-131.469,-200.7004,-0.67363307,1,-3.36E-06,0.018089329,-0.704717594,0.008790687,0.646114865,0.087017741,1.405215254,-0.692896617,-0.499804625,5889.608775,0.702998572,36,-0.93341705,-0.276760836,-1,0.47124147,0.004021585,-126.097,-0.92204797,-126.097,-2.396174355,-0.94424037,-0.538827387,-6336.965811,-6,-7,-0.000553142,FALSE,0,-0.015478513,-1,-1,-7.779503106,-0.977358028,0,-0.736730465,-0.800447929,-4,-1,FALSE,-1,0.230696798,0.077838336,FALSE,-0.59042784,-1,-0.936952219,-193750.9391,0,-14,-14,-0.850197294,-0.940570894,1,8.221335992,TRUE,-0.484294421,-1,-0.001026374,0.357390693,-0.027385704
2017/7/3,CI005014.INDX,5603.126,5625.155,5595.872,5625.0051,523138600,6088567000,0.849915445,-0.750390662,0.259187425,-9,-0.741117811,0.281796412,-1,-22.2459,-22.2459,0.207905103,-22.2459,-0.162908681,-0.820945946,-0.101465614,-0.336654769,-0.302423901,-0.26548775,-1,0.138217428,-39.24,-324.4936,-0.140028008,1,-2.76E-06,0.016614474,-0.44961745,0.006912963,0.638513514,0.34272036,1.144050748,-0.700083736,0.06563482,5494.109044,0.159098334,7,0.104273917,-0.40585348,1,-0.009069646,0.002676049,1,-0.655904059,1,-3.279554505,-0.975682405,-0.013450299,-5853.375772,-2,-1,-0.000415339,FALSE,0,-0.555814064,-1,-1,-1.902879729,-0.915748212,0,-0.944428773,-3.16E-06,-9,0,FALSE,-1,0.036723164,0.485414618,FALSE,-0.841459977,-1,-0.779474131,-239006.4658,0,-5,-4,-0.722356264,-0.300889097,1,1.431348724,TRUE,-0.017815284,-1,-0.000599707,0.747134954,0.001282879
2017/7/4,CI005014.INDX,5619.963,5622.956,5577.586,5594.3594,590962200,7097340000,0.62373168,-0.015259645,0.148536237,-8,-0.73699043,0.198282841,-1,30.6457,30.6457,0.221949051,30.6457,-0.173337091,-0.907657658,-0.616967306,-0.135666,-0.100338219,-0.194030091,1,-0.01267347,-16.582,-293.8479,-0.419313935,1,9.38E-07,0.0759067,-0.162088769,0.006946248,0.816722973,0.747113489,1.371649842,-0.17102083,0.05106412,5480.127018,0.172039474,24,-0.266956879,0.283939935,1,-0.290520798,-0.004199258,1,-0.394372694,1,1.663910518,-0.378240291,0.263541414,-6186.971967,-3,-1,0.000180568,FALSE,0,-0.489953937,-1,-1,-2.780067758,-0.593323777,0,-0.944428773,-0.370001133,-8,0,FALSE,-1,0.065442561,0.374832832,FALSE,-0.841459977,-1,-0.790500424,-174320.1795,0,-4,-4,-0.514656144,-0.293401965,1,1.463354037,TRUE,-0.33427098,-1,-0.000175415,-0.564316414,0.00531362
2017/7/5,CI005014.INDX,5584.695,5623.729,5581.686,5623.3433,587444800,6978095000,0.481961669,-0.159582794,0.166391638,-8,-0.735044581,0.221183846,-1,-28.9839,-28.9839,0.24249243,28.9839,-0.180665163,-0.887105856,-0.625422773,-0.523664546,-0.359639233,-0.068799728,1,-0.027522541,1.426,-322.8318,-0.419313935,1,-3.97E-06,0.079056621,-0.198364301,0.006967836,0.575731982,0.291748803,1.080130324,-0.609665233,0.034336988,5483.880817,0.160679295,70,-0.316013789,0.746965226,1,0.244252841,0.003182392,1,-0.407749077,1,-54.20023248,-0.957241968,-0.002376535,-6651.155017,-2,-1,-0.000575842,FALSE,-1,-0.433343274,-1,0,-1.714003388,-0.702727228,0,-0.430328598,-1.51E-06,-13,0,FALSE,-1,0.04613936,0.425007251,FALSE,-0.708054894,-1,-0.72519084,-173437.4958,0,-3,-3,-0.328058334,-0.378568086,3,2.959798995,TRUE,-0.452180028,-1,-0.000699037,0.919234611,-0.009557055
2017/7/6,CI005014.INDX,5625.859,5630.523,5586.129,5617.5463,654652200,7852196000,0.339064262,0.632070903,-0.057762493,-8,-0.744526703,0.053841443,-9,5.797,5.797,0.245712698,5.797,-0.654735062,-1.679335586,-0.694475761,-0.19128576,-0.1710823,-0.562235417,-1,-0.119097652,-7.567,-317.0348,-0.419313935,1,-1.78E-06,0.169319702,-0.104369405,0.007021803,0.76463964,0.575049282,1.322095589,-0.219546679,-0.024101466,5488.337529,0.163178548,102,-0.863602889,0.404262583,-1,0.223002182,-0.000820713,5.797,-0.495848708,5.797,0.342193451,-0.712944126,0.28008381,-6955.665643,-6,-6,-0.000487216,FALSE,0,-0.417811277,-1,-1,-2.268492377,-0.817912105,0,-0.282293133,-0.021033588,-14,0,FALSE,-2,0.247645951,0.185766395,FALSE,-0.421859003,-1,-0.77636415,-205946.8306,0,-4,-5,-0.278501326,-0.229293402,6,3.090511587,TRUE,-0.534224098,-1,-0.000673857,-0.187244059,-0.006965479
2017/7/7,CI005014.INDX,5604.391,5629.263,5596.424,5628.8055,562771100,6973221000,0.849915445,0.654965957,-0.156115605,-9,-0.740149257,-0.024868036,-1,-11.2592,-11.2592,0.077438755,11.2592,-0.155016911,-1.575168919,-0.541431793,-0.184383891,-0.29988726,-0.092845687,1,-0.085568476,-5.534,-328.294,-0.21821789,1,-3.05E-06,0.086469164,-0.312713196,0.007013746,0.626970721,0.437623205,1.146878158,-0.602952656,-0.100222764,5488.910829,0.159557148,22,-0.409750694,0.396757344,-1,-0.468048452,0.001128735,-11.2592,-0.72001845,-11.2592,0.010460473,-0.964868133,0.357266722,-6205.669538,-5,-5,-0.000429285,FALSE,0,-0.366944669,-1,-1,-1.739977414,-0.812037883,0,-0.191406368,-0.160235322,-11,0,FALSE,-5,0.508945386,0.186428688,FALSE,-0.841459977,-1,-0.733389878,-239049.3467,0,-6,-8,-0.613941746,-2.204492279,7,1.514787827,TRUE,-0.742616034,-1,-0.000671589,0.743437881,-0.009870727
2017/7/10,CI005014.INDX,5622.847,5646.792,5611.93,5632.2213,749190000,8827477000,0.849915445,0.612145554,-0.693657442,-9,-0.746963623,-0.664322736,-14,-3.4158,-3.4158,0.242045607,-3.4158,-0.697012401,-2.32347973,-0.682919955,-0.379122199,-0.240135287,-0.187111333,-1,-0.071256044,-16.269,-331.7098,-0.560112034,1,-6.88E-07,0.092974563,-0.182747268,0.007026933,0.697072072,0.502393692,1.234606474,-0.579818679,-0.289035842,5511.507066,0.157482882,80,-0.898614287,-0.312280916,1,-0.179823602,0.000276317,1,-0.72001845,1,0.092036495,-0.577218646,0.473916953,-5859.51178,-3,-1,-0.000261618,FALSE,0,-0.37703666,-1,-1,-1.298983625,-0.945668548,0,-0.576304654,-2.70E-21,-9,0,FALSE,-6,0.581920904,0.372974733,FALSE,-0.354977467,0,-0.755442465,-287644.4013,0,-12,-4,-0.613941746,-4.457650912,7,1.542557835,TRUE,-0.67862166,-1,-0.00073228,0.268889654,-0.050432962
2017/7/11,CI005014.INDX,5627.149,5671.766,5621.184,5624.0857,862657700,9942482000,0.62373168,0.572800883,-0.721384019,-9,-0.747939647,-0.68771597,-8,8.1356,8.1356,0.246553245,8.1356,-0.612739572,-2.27759009,-0.819052988,-0.237029006,-0.192784667,-0.130008199,-1,-0.039456315,-42.503,-323.5742,-0.84016805,1,4.19E-06,0.098213598,-0.149104403,0.007043158,0.743806306,0.593917206,1.302094084,-0.238957019,-0.363356736,5531.164279,0.158875449,140,-0.941467854,0.392870625,1,0.686524292,-0.000658811,1,-0.72001845,1,11.16136214,-0.057522657,0.692214404,-6226.043029,-1,-1,0.000360279,FALSE,-1,-0.34280502,-1,-1,-1.243083004,-0.962908199,0,-0.191406368,-7.51E-15,-7,0,TRUE,-6,0.742467043,0.967165087,FALSE,-0.354977467,0,-0.753180662,-193114.9391,0,-14,0,-0.272771519,-4.792232101,7,1.581915846,TRUE,-0.514767932,-1,-6.36E-05,-0.060559872,-0.039173461
2017/7/12,CI005014.INDX,5610.795,5617.038,5523.802,5569.6007,808856200,8778189000,0.481961669,0.234969435,-0.672046172,-1,-0.731191342,-0.643269862,17,54.485,54.485,0.266245759,-54.485,-0.076944758,-2.265202703,-0.725197294,-0.015363738,-0.086245772,-0.003643245,-1,-0.005786936,29.754,-269.0892,-0.84016805,1,2.98E-08,0.211484746,0.125966444,0.007061109,0.859797297,0.852717544,1.439347089,-0.099128023,-0.282940618,5461.698974,0.178191489,152,-0.463280686,-0.020559838,1,0.782260715,-0.004718001,1,-0.72001845,1,1.02724803,-0.509649053,0.81404987,-6598.616554,-1,-1,8.53E-05,TRUE,0,-0.188889887,-1,0,-2.115471485,-0.980272938,0,-0.191406368,-2.65E-24,-15,0,TRUE,-6,0.533898305,0.960169805,FALSE,-0.000466748,0,-0.721515409,-101880.0683,0,-13,2,-0.362457723,-4.951801591,6,5.539184953,TRUE,-0.132911392,-1,-0.000281821,-0.441823525,-0.021483515
2017/7/13,CI005014.INDX,5560.735,5582.302,5553.383,5578.4174,628880800,6865710000,0.339064262,0.49795399,-0.576658728,-2,-0.721355537,-0.553812188,7,-8.8167,-8.8167,0.046010977,8.8167,-0.147970688,-2.306024775,-0.854565953,-0.058420561,-0.286076663,-0.06637653,-1,0.009829879,0,-277.9059,-0.84016805,1,-2.09E-06,0.211802774,0.140191458,0.007087198,0.657094595,0.457054351,1.191187458,-0.03888552,-0.233141141,5458.650253,0.175846052,105,-0.567402066,0.011266365,1,0.365030332,0.000715305,1,-0.72001845,1,0.054617483,-0.85203979,0.430794656,-6919.786806,-3,-2,-0.000565503,TRUE,0,-0.081410146,-1,0,-1.044889893,-0.984677321,0,-0.191406368,-0.004963012,-17,0,FALSE,-6,0.294256121,0.832202004,FALSE,-0.02160436,0,-0.260390161,-322379.4756,0,-12,1,-0.398252537,-4.881609733,4.5,17.18662614,TRUE,0.002578528,-1,-0.000693132,0.61142462,-0.017480944
2017/7/14,CI005014.INDX,5576.922,5586.882,5552.196,5573.2451,530060900,5896425000,0.131059752,0.29270742,-0.528034089,-2,-0.72375964,-0.515069168,-1,5.1723,5.1723,0.013265113,-5.1723,-0.842728298,-2.160472973,-0.943630214,-0.011602398,-0.196448703,-0.215392733,1,-0.011932148,0,-272.7336,-0.698379902,1,-8.28E-07,0.210719131,0.164859809,0.007139249,0.74634009,0.57082512,1.335040664,-0.034367745,-0.249274454,5458.271478,0.17756389,49,-0.836996958,-0.012768424,1,0.380149625,-0.00024592,1,-0.744464945,1,0.642716079,-0.608851597,0.040455544,-7196.649805,-5,-4,-0.000470762,TRUE,0,-0.05915626,-1,0,-5.037267081,-0.996114229,0,-7.93E-12,-0.024951484,-13,0,FALSE,-6,0.165725047,0.717848434,FALSE,-0.02160436,-1,-0.279898219,-351263.1062,0,-10,0,-0.376832018,-4.627515208,3,19.29829352,TRUE,-0.027894984,-1,-0.000500587,-0.106002249,-0.007595772
2017/7/17,CI005014.INDX,5563.186,5563.186,5345.891,5348.1717,897299300,9499363000,0.131059752,0.527195249,-0.188612631,-1,-0.686983978,-0.125363817,58,225.0734,225.0734,0.2800531,225.0734,-0.025084555,-1.578265766,-0.853438557,-0.001684271,-0.010710259,-0.097134602,-1,0.148275948,0,-47.6602,-0.698379902,1,1.95E-05,0.21289348,0.522689703,0.007229589,0.989301802,0.983384962,1.569884323,-0.001485967,-0.044498531,5347.590174,0.234131113,160,-0.343861548,0.801648132,1,1.27314201,-0.010284229,1,-0.744464945,1,92.57069533,-0.012782318,0.049366956,-7173.681267,-3,-2,0.000213749,TRUE,0,0.251725963,-1,0,-6.025974026,-0.992061979,0,-0.000133763,-1.85E-16,-17,0,TRUE,-6,0.062617702,0.585516839,FALSE,-0.146984216,-1,-0.257845632,-41999.51387,0,-1,-2,-0.043968433,-3.759475901,2,34.64705882,TRUE,-0.034224098,-1,-4.90E-05,-0.989499577,0.039392378
2017/7/18,CI005014.INDX,5334.087,5403.978,5326.46,5403.7708,593550000,6260980000,0.339064262,0.309011923,-0.348267124,-1,-0.66525591,-0.298147278,-1,-55.5991,-55.5991,0.090843285,55.5991,-0.019447576,-1.315033784,-0.899098083,-0.071321258,-0.563979707,-0.000420034,1,0.22454886,0,-103.2593,-0.698379902,1,-7.33E-06,0.196796204,0.58702782,0.007312013,0.495495495,0.151225007,0.941303699,-0.047460352,-0.20682473,5259.595383,0.221495005,56,-0.326554876,0.813403145,1,0.316287646,-0.004659799,1,-0.744464945,1,-0.00657879,-0.934659622,0.063336863,-7519.988888,-2,-2,-0.000729129,TRUE,-1,0.350987849,0,0,-7.032185206,-0.981249984,0,-1.55E-06,-2.18E-07,-17,0,FALSE,-6,0.024011299,0.487196423,FALSE,-0.0031755,0,-0.046366978,-92847.03333,0,-1,-2,-0.098928974,-1.929808142,1,62.96659243,TRUE,-0.029301453,-1,-0.000672964,0.898925425,0.025843565
2017/7/19,CI005014.INDX,5373.557,5450.432,5361.6,5449.9461,726183700,7808807000,0.131059752,0.458605142,-0.237873367,-3,-0.674487093,-0.224293256,50,-46.1753,-46.1753,0.329004322,-46.1753,-0.01042841,-1.444538288,-0.054960541,-0.096882692,-0.567080045,-0.092951285,-1,0.172652469,0,-149.4346,-0.317820863,1,-8.32E-06,0.092538616,0.605376255,0.007450629,0.481418919,0.194593072,0.948753198,-0.122954228,-0.19562009,5298.301419,0.213333333,96,-0.011038269,-0.808378065,1,0.204531719,-0.002625004,1,-0.744464945,1,-0.407543172,-0.926757708,0.556873822,-7855.310712,-2,-1,-0.000814194,TRUE,-1,0.364321607,0,0,-5.050254094,-0.993861605,0,-3.20E-16,-0.112469034,-16,0,FALSE,-6,0.026365348,0.726269689,FALSE,-0.0031755,0,-0.066723212,-217741.0544,0,-1,-2,-0.00450549,-0.994852597,1,93.9269103,TRUE,-0.029770277,0,-0.000854597,0.859918048,0.021553516
2017/7/20,CI005014.INDX,5449.539,5487.508,5443.616,5480.9014,724061200,7988730000,0.131059752,0.281785205,-0.238536511,-4,-0.685190536,-0.245065467,45,-30.9553,-30.9553,0.039954441,30.9553,-0.014092446,-2.234797297,-0.105693348,-0.084159469,-0.527621195,-0.338825481,-1,0.181851386,0,-180.3899,0.166666667,1,-2.97E-06,0.021165459,-0.142265212,0.007563637,0.596846847,0.279921149,1.107405287,-0.150981832,-0.20538771,5355.185692,0.206182065,75,-0.078849746,0.845958268,1,-0.183411656,-0.00131198,1,-0.744464945,1,0.163061562,-0.825452932,0.524394289,-8171.832042,-4,-4,-0.000781083,TRUE,-1,0.289387728,-1,0,-4.081309994,-0.967590593,0,-0.012680797,-0.221892848,-7,0,FALSE,-6,0.202919021,0.616466026,FALSE,-6.86E-05,0,-0.151258128,-303349.442,0,-1,-6,-0.016540722,-0.53766963,1,49.42657343,TRUE,-0.278012189,0,-0.000780356,0.714519399,0.022983902
2017/7/21,CI005014.INDX,5481.496,5547.015,5474.279,5530.912,969812000,11001422000,0.849915445,0.18596704,-0.242061078,-5,-0.699948175,-0.243879129,14,-50.0106,50.0106,0.322069458,-50.0106,-0.819616685,-2.544481982,-0.961950395,-0.240865085,-0.538613303,-0.257239398,-1,-0.040400239,0,-230.4005,-0.323529412,1,-3.60E-06,0.02314567,-0.11003885,0.007647115,0.543355856,0.174598705,1.057103195,-0.19843988,-0.25390808,5397.088284,0.18961474,40,-0.956911899,-0.003634169,1,0.025173382,-0.001469799,1,-0.860701107,1,-0.4337367,-0.744443802,-0.029555376,-8533.125965,-6,-8,-0.000880381,TRUE,-1,0.13653865,-1,0,-3.241106719,-0.954829197,0,-0.125533442,-0.137875715,-1,0,FALSE,-6,0.45480226,0.313606785,FALSE,-1.01E-05,-1,-0.195363302,-237509.1535,0,-3,-5,-0.613941746,-0.173607861,1,29.57322176,TRUE,-0.210736053,0,-0.001034869,0.679379133,0.012091008
2017/7/24,CI005014.INDX,5535.585,5582.718,5520.604,5558.8489,1065877200,12614699000,0.849915445,0.524658765,-0.241938844,-6,-0.714194958,-0.260217985,9,27.9369,27.9369,0.307933042,-27.9369,-0.95011274,-2.609234234,-0.977733935,-0.181786596,-0.364430665,-0.284785532,-1,-0.263547472,0,-258.3374,-0.848874688,1,-1.17E-06,0.023401284,-0.078470457,0.00774779,0.631756757,0.299915517,1.177534859,-0.207890694,-0.278864046,5433.223733,0.182241437,40,-0.978381685,-0.008698893,1,-0.085502558,-0.001208944,1,-0.978782288,1,-15.80773832,-0.602944454,-0.366880791,-8876.978568,-6,-8,-0.000758355,FALSE,-1,-0.046148786,-1,0,-2.875211745,-0.869502537,0,-0.359403347,-0.216969715,-1,-1,FALSE,-6,0.701506591,0.284026565,FALSE,-0.354977467,-1,-0.275657337,-186834.5656,0,-4,-11,-0.613941746,-2.011230697,2,21.02007435,TRUE,-0.009142053,-1,-0.000958251,0.374529502,0.021379246
2017/7/25,CI005014.INDX,5550.176,5555.579,5510.604,5543.4235,848499100,9709953000,0.62373168,-0.07538497,-0.186912615,-6,-0.714675302,-0.232680565,14,15.4254,15.4254,0.265206823,-15.4254,-0.890078918,-2.460585586,-0.927282976,-0.075338144,-0.23167982,-0.102567293,-1,-0.227106309,0,-242.912,-0.848874688,1,-1.76E-06,0.109027819,0.038460063,0.007840549,0.758445946,0.649112926,1.344608705,-0.17064323,-0.235207693,5418.608993,0.185742972,28,-0.910946015,-0.013986956,1,-0.331212029,0.000781358,1,-0.978782288,1,-0.665403988,-0.73418291,-0.952837107,-9178.430829,-6,-8,-0.000732589,TRUE,0,-0.053733257,-1,0,-7.93308865,-0.371304527,0,-0.451171489,-8.53E-18,-3,-1,FALSE,-6,0.805555556,0.289530444,FALSE,-0.421859003,-1,-0.689850155,-322532.1284,0,-2,-11,-0.604565953,-4.060364998,1,17.64794007,TRUE,0.097515237,-1,-0.000796282,-0.150135628,0.025648699
2017/7/26,CI005014.INDX,5538.98,5568.591,5523.146,5567.4116,1003099100,11209593000,0.849915445,-0.047666238,-0.202588277,-8,-0.716335726,-0.275238977,-56,-23.9881,-23.9881,0.230903369,-23.9881,-0.849210823,-2.36204955,-0.866403608,-0.244865892,-0.350338219,-0.16239405,-1,-0.339217437,0,-266.9001,-0.848874688,1,-3.83E-06,0.112022203,2.094631489,0.00791005,0.61204955,0.330611095,1.182840956,-0.548879214,-0.259788183,5434.072344,0.179401993,16,-0.92315619,-0.842914105,1,-0.305715165,-0.001285027,1,-0.978782288,1,-0.128526771,-0.949429196,-0.908949585,-9562.336916,-6,-8,-0.000990046,TRUE,0,-0.048655288,-1,-1,-1.931112366,-0.833082748,0,-0.505500293,-3.76E-15,-4,-1,FALSE,-6,0.678907721,0.295920508,FALSE,-0.501341732,-1,-0.292903591,-310592.0802,0,-3,-10,-0.613941746,-4.416471689,1,13.96837945,TRUE,0.117909048,-1,-0.001094426,0.625612815,0.010948732
2017/7/27,CI005014.INDX,5562.366,5607.295,5539.089,5606.8739,1131219700,12519139000,0.849915445,-0.738348521,-0.391306579,-9,-0.728764274,-0.464723754,-54,-39.4623,-39.4623,0.236667818,-39.4623,-0.759864713,-2.185247748,-0.719842165,-0.369503376,-0.421645998,-0.215709745,-1,-0.285599668,-51.716,-306.3624,-0.707106781,1,-6.08E-06,0.117108518,1.995493044,0.007972849,0.55884009,0.225851873,1.115895579,-0.656795661,-0.421181478,5462.418273,0.164914586,38,-0.757908701,-0.840985592,-1,-0.198655581,-0.001775255,-39.4623,-0.978782288,-39.4623,-0.641649131,-0.955001918,-0.73180805,-10000.75502,-4,-7,-0.000554797,TRUE,-1,-0.131246016,0,-1,-1.881987578,-0.953312878,0,-0.451171489,-6.11E-12,-6,-1,TRUE,-6,0.779661017,0.287325052,FALSE,-0.595799855,0,-0.723211761,-178681.9609,0,-7,-7,-0.722356264,-4.812353767,1,8.974098527,TRUE,0.03750586,-1,-0.001206111,0.652541528,0.001089056
2017/7/28,CI005014.INDX,5601.73,5611.346,5585.864,5597.7863,883196000,9924240000,0.62373168,-0.805039058,-0.781428268,-9,-0.736767223,-0.75430988,-47,9.0876,9.0876,0.222845237,-9.0876,-0.711950395,-1.653153153,-0.613866967,-0.023454491,-0.199830891,-0.250048903,-1,0.238836541,-42.755,-297.2748,-0.707106781,1,3.12E-07,0.111959415,1.920025789,0.008105362,0.747466216,0.600112644,1.355276667,-0.235547095,-0.627059556,5486.223146,0.168150346,33,-0.32937542,-0.001439704,-1,0.271849826,0.000421243,9.0876,-0.978782288,9.0876,-93.13823402,-0.469521865,-0.172309839,-10372.19658,-2,-5,0.000148239,TRUE,0,-0.136013979,-1,-1,-7.757763975,-0.947328766,0,-0.56637122,-0.013707135,-4,-1,TRUE,-6,0.827683616,0.413676187,FALSE,-0.708054894,0,-0.785411366,-435953.2346,0,-9,-6,-0.644588501,-4.911090314,1,6.454794521,TRUE,-0.058368495,0,-0.000234561,-0.154758074,-0.001584573
